Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2013","2013","kg","0.59","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2017","2017","kg","0.39","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2021","2021","kg","0.68","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2010","2010","kg","7.07","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2013","2013","kg","7.26","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2017","2017","kg","7.56","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2021","2021","kg","7.45","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2010","2010","kg","86.52","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2013","2013","kg","90.4","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2017","2017","kg","103.8","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2021","2021","kg","103.3","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2010","2010","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2013","2013","kg","0.14","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2017","2017","kg","0.21","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2021","2021","kg","0.25","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2010","2010","kg","2.99","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2013","2013","kg","3.82","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2017","2017","kg","4.29","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2021","2021","kg","4.17","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2010","2010","kg","8.3","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2013","2013","kg","7.77","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2017","2017","kg","6.65","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2021","2021","kg","7.74","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2010","2010","kg","0.23","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2013","2013","kg","0.57","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2017","2017","kg","0.39","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2021","2021","kg","0.17","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2010","2010","kg","0.2","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2013","2013","kg","0.39","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2017","2017","kg","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2021","2021","kg","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2010","2010","kg","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2013","2013","kg","0.5","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2017","2017","kg","0.35","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2021","2021","kg","0.5","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2010","2010","kg","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2013","2013","kg","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2017","2017","kg","0.15","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2021","2021","kg","0.21","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2010","2010","kg","5.57","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2013","2013","kg","5.22","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2017","2017","kg","4.3","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2021","2021","kg","4.22","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2010","2010","kg","1.27","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2013","2013","kg","1.26","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2017","2017","kg","1.18","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2021","2021","kg","0.88","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2010","2010","kg","3.39","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2013","2013","kg","3.23","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2017","2017","kg","3.19","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2021","2021","kg","2.8","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2010","2010","kg","1.93","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2013","2013","kg","1.68","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2017","2017","kg","1.63","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2021","2021","kg","1.48","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2010","2010","kg","1.47","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2013","2013","kg","1.47","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2017","2017","kg","1.2","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2021","2021","kg","1.12","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2013","2013","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2017","2017","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2021","2021","kg","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2010","2010","kg","0.43","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2013","2013","kg","0.42","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2017","2017","kg","0.37","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2021","2021","kg","0.33","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2010","2010","kg","1.07","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2013","2013","kg","1.1","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2017","2017","kg","0.86","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2021","2021","kg","0.77","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2010","2010","kg","36.86","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2013","2013","kg","37.12","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2017","2017","kg","34.52","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2021","2021","kg","30.86","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2010","2010","kg","14.13","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2013","2013","kg","13.29","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2017","2017","kg","11.42","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2021","2021","kg","14.17","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2021","2021","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2010","2010","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","800","Uganda","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2013","2013","kg","0.01","E","Estimated value"
